id,neighbourhood_group,room_type,price,rating,bedrooms,beds,baths,reviews_per_month,price_pred,residual,RPI,EI,RPI_by_neigh_group,latitude,longitude
20572472,Brooklyn,Entire home/apt,248,4.84,1,1,1.0,1.49,147.71531522132375,100.28468477867624,0.9712369106109654,0.1090641120037535,1.0532368285029752,40.68554,-73.96952
627005307194527586,Brooklyn,Entire home/apt,160,5.0,2,2,1.5,0.21,230.0883649277751,-70.08836493,-0.678791654,0.014738394,-0.736100905,40.72468,-73.9532
6031001,Brooklyn,Private room,90,4.8,1,1,1.0,0.05,90.81231419095954,-0.812314191,-0.007867099,0.002947679,-0.008531305,40.71583,-73.94981
1024772390722166229,Manhattan,Entire home/apt,231,5.0,2,2,1.0,2.31,248.57728514514125,-17.57728515,-0.170232455,0.0304716481183032,-0.137524703,40.80287,-73.95568
17489509,Brooklyn,Entire home/apt,150,4.91,2,2,1.0,1.94,201.4620997171577,-51.46209972,-0.498400038,0.1422254974103002,-0.540479125,40.72302,-73.95068
858679273196045423,Brooklyn,Private room,264,,1,2,1.0,0.34,,,,0.0243183492981342,,40.71558922841113,-73.94286669048081
870823458785095308,Brooklyn,Private room,132,4.93,1,1,2.0,1.71,145.99252657062044,-13.99252657,-0.135514793,0.1252763448691763,-0.146956081,40.70709260484187,-73.95457076345862
53415204,Brooklyn,Private room,250,4.92,1,2,2.0,3.99,163.86656761693672,86.13343238306328,0.8341848902718328,0.293294031,0.9046137339058874,40.68159,-73.98258
47294439,Brooklyn,Entire home/apt,120,4.9,3,4,1.0,4.52,270.1816800011043,-150.18168,-1.454479228,0.3323507737411679,-1.577278492,40.72284,-73.94597
40511239,Brooklyn,Private room,175,5.0,1,2,1.0,0.4,117.39009101188644,57.609908988113546,0.5579403290709974,0.0287398673523404,0.6050463035995725,40.7141,-73.95104
45138225,Brooklyn,Private room,155,4.4,1,1,1.0,0.13,74.23376985836789,80.76623014163211,0.7822046209505887,0.008843036,0.8482448568517816,40.71527,-73.95491
16423080,Brooklyn,Entire home/apt,100,4.61,1,1,1.0,1.84,138.18265223008356,-38.18265223,-0.369791272,0.1348563006532898,-0.401012135,40.73153,-73.95567
46923243,Brooklyn,Entire home/apt,299,4.97,3,5,1.0,4.59,291.3714299139389,7.628570086061075,0.07388116,0.3375092114710752,0.080118824,40.72833,-73.94811
18806323,Queens,Private room,199,4.96,2,3,1.0,1.78,143.3103465562039,55.68965344379609,0.539343042,0.1062424969924224,0.783730196,40.58959,-73.80078
664633132220977386,Staten Island,Entire home/apt,130,4.87,1,1,1.0,4.41,110.26031219200269,19.739687807997313,0.1911748882232495,0.4564315352223619,0.2738972839638285,40.634383068278375,-74.08919694780458
619670698282022453,Brooklyn,Entire home/apt,185,5.0,4,6,2.0,0.23,393.25254544808234,-208.2525454,-2.016883827,0.0162122328654228,-2.187165976,40.7135,-73.94762
876355,Manhattan,Entire home/apt,189,4.78,1,1,1.0,0.15,188.61354652458544,0.3864534754145552,0.003742724,0.001854796,0.003023613,40.814278,-73.960243
14843464,Brooklyn,Entire home/apt,89,4.82,0,1,1.0,0.26,114.32935342169486,-25.32935342,-0.24530967,0.0184229918925259,-0.266020758,40.72141,-73.94274
665821541040767116,Brooklyn,Private room,80,4.72,1,1,1.0,1.59,87.49660532444119,-7.496605324,-0.072603108,0.1164333087607639,-0.078732868,40.71039712581122,-73.95786780864
751327449938511809,Brooklyn,Entire home/apt,480,5.0,2,3,2.5,0.41,298.1690550539748,181.83094494602523,1.760995964763685,0.029476787,1.9096739267945624,40.723299624221006,-73.94975922698364
1150869,Manhattan,Entire home/apt,180,5.0,2,2,2.0,0.06,298.36947061670986,-118.3694706,-1.146384408,0.000662427,-0.926122902,40.80576,-73.96711
13478244,Brooklyn,Entire home/apt,195,4.98,1,1,1.0,2.66,153.51780573773087,41.48219426226913,0.4017466703870931,0.195283714,0.4356654739510885,40.71976,-73.95471
586761073028187150,Brooklyn,Entire home/apt,293,,1,1,1.0,0.13,,,,0.008843036,,40.72534,-73.95451
52675191,Brooklyn,Private room,90,4.98,1,1,2.0,3.12,148.0648446121944,-58.06484461,-0.562346289,0.2291820191430227,-0.609824251,40.70774,-73.94402
20177584,Brooklyn,Entire home/apt,111,4.92,1,1,1.0,2.6,151.0310240878421,-40.03102409,-0.38769238,0.1908621960065687,-0.420424604,40.71906,-73.94246
34205576,Brooklyn,Private room,240,,2,2,1.0,0.04,,,,0.002210759,,40.70856,-73.94756
589857043016769966,Brooklyn,Entire home/apt,298,5.0,1,1,1.0,0.9,154.34673295436042,143.65326704563958,1.391252867698539,0.065585851,1.5087140346619627,40.71638,-73.95282
802804121716303321,Manhattan,Private room,110,,1,1,1.0,0.11,,,,0.001324854,,40.80148,-73.95462
20874350,Brooklyn,Entire home/apt,140,4.77,3,2,1.0,2.33,228.2166437837499,-88.21664378,-0.854360372,0.1709653647626407,-0.926492598,40.71012,-73.95564
1127770,Brooklyn,Private room,130,5.0,1,1,1.5,0.07,123.99767909303968,6.002320906960321,0.0581312652778546,0.004421518,0.063039191,40.71643,-73.94906
726626309889942397,Manhattan,Private room,64,3.67,1,1,2.0,0.23,137.15512487610712,-73.15512488,-0.708492604,0.002914679,-0.572365798,40.79853,-73.95303
770606997079772165,Manhattan,Private room,80,3.0,1,1,1.0,0.23,59.59387764744747,20.40612235255253,0.1976291721411448,0.002914679,0.1596575294847425,40.80212,-73.95472
849224420007764792,Brooklyn,Entire home/apt,163,5.0,2,2,1.0,0.36,205.1922721919908,-42.19227219,-0.408623632,0.0257921886495363,-0.443123046,40.719,-73.94957
2979714,Manhattan,Private room,70,4.84,1,1,1.0,1.23,135.85518157736914,-65.85518158,-0.637794128,0.016163222,-0.515251032,40.80248,-73.95286
10125955,Brooklyn,Entire home/apt,230,4.88,2,2,2.0,0.37,250.01089436378192,-20.01089436,-0.193801469,0.0265291083252373,-0.210163805,40.70982,-73.9521
588562529196152934,Manhattan,Private room,44,4.88,1,1,2.0,0.46,187.30522148219697,-143.3052215,-1.387882117,0.005961844,-1.121220251,40.80067,-73.95534
9563868,Manhattan,Entire home/apt,200,4.81,2,3,1.0,2.14,258.99098124179125,-58.99098124,-0.571315735,0.028219396,-0.461545519,40.71082,-74.00674
684342030838981455,Brooklyn,Entire home/apt,95,4.82,0,1,1.0,1.91,114.32935342169486,-19.32935342,-0.187200883,0.1400147383831971,-0.203005942,40.71419,-73.94438
767300934500983246,Brooklyn,Entire home/apt,110,,2,2,1.0,0.19,,,,0.0132645541626186,,40.71066,-73.95468
713126481592732328,Brooklyn,Private room,150,4.93,1,1,1.0,2.81,96.20034109905184,53.799658900948174,0.5210388267979366,0.2063375091962905,0.5650292688303461,40.71419,-73.95869
46480144,Manhattan,Entire home/apt,446,,2,2,2.0,0.14,,,,0.001722311,,40.7604361,-73.96852299999999
17434184,Manhattan,Private room,200,5.0,1,2,1.5,0.45,185.6711967008212,14.328803299178816,0.138771564967904,0.005829359,0.1121085768131628,40.80717,-73.95065
26475612,Brooklyn,Entire home/apt,135,4.66,0,1,1.0,4.15,107.6979356886582,27.30206431134181,0.2644149767591486,0.3050847457402296,0.2867390937143108,40.71821,-73.94442
44261171,Manhattan,Entire home/apt,312,,2,2,2.0,0.03,,,,0.000264971,,40.7604361,-73.96852299999999
18226108,Brooklyn,Entire home/apt,155,4.97,1,1,1.0,1.55,153.10334212941603,1.8966578705839652,0.0183687482767787,0.1134856300579598,0.0199195911596986,40.71631,-73.95561
36322141,Manhattan,Private room,79,4.47,3,1,1.0,0.28,185.6340972357205,-106.6340972,-1.032729687,0.003577107,-0.834305324,40.80289,-73.95361
226021,Brooklyn,Entire home/apt,130,4.92,2,3,1.0,1.67,220.16506798010352,-90.16506798,-0.873230466,0.1223286661663722,-0.946955863,40.71137,-73.9465
10340705,Manhattan,Private room,80,4.97,1,1,1.0,0.44,141.24320848546142,-61.24320849,-0.593128101,0.005696873,-0.479166948,40.8111,-73.9452
47100985,Brooklyn,Private room,59,4.91,1,1,1.0,4.72,95.37141388242227,-36.37141388,-0.352249795,0.3470891672551887,-0.38198966,40.64482,-73.89066
979703171174611206,Manhattan,Entire home/apt,81,4.5,1,1,1.0,2.11,177.00856549177126,-96.00856549,-0.929823559,0.02782194,-0.751171149,40.804376051647786,-73.95316049410485
48764611,Manhattan,Private room,48,5.0,1,1,2.0,0.12,192.2787847819744,-144.2787848,-1.397310881,0.00145734,-1.128837412,40.80425,-73.95815
860268952074614380,Brooklyn,Entire home/apt,155,,1,1,1.0,0.26,,,,0.0184229918925259,,40.6779497252481,-73.95192091151384
778211862154488577,Brooklyn,Shared room,189,,1,1,1.0,0.48,,,,0.0346352247579487,,40.707039998967566,-73.95367240856051
50542414,Brooklyn,Entire home/apt,155,4.75,1,1,1.0,0.42,143.98514274649062,11.014857253509376,0.106676667063696,0.030213707,0.1156832007370212,40.70929,-73.94732
656984227698035180,Manhattan,Private room,325,4.84,1,1,1.0,2.59,135.85518157736914,189.1448184226309,1.8318293516930528,0.0341812400631401,1.479869320709724,40.80712,-73.94823
31333074,Manhattan,Entire home/apt,119,4.91,0,1,1.0,2.36,161.4445388496784,-42.44453885,-0.411066783,0.0311340752513098,-0.332086131,40.81419,-73.94847
51864768,Manhattan,Private room,185,4.32,1,2,1.0,27.88,132.59157859963105,52.40842140036895,0.5075649726897972,0.3692368839378744,0.4100435614574478,40.75755,-73.98573
33040208,Brooklyn,Entire home/apt,110,5.0,1,1,1.0,0.07,154.34673295436042,-44.34673295,-0.429489149,0.004421518,-0.465750204,40.70985,-73.95799
806553193689550729,Brooklyn,Private room,75,,1,1,1.0,0.13,,,,0.008843036,,40.70699114055396,-73.94866231286899
757884250472281796,Brooklyn,Entire home/apt,292,4.71,4,4,1.0,4.18,294.8639060261226,-2.863906026,-0.027736351,0.3072955047673327,-0.030078085,40.70763290834883,-73.95067657567303
1440363,Manhattan,Entire home/apt,86,4.72,0,3,1.0,2.15,190.14673960095948,-104.1467396,-1.008640131,0.028351881,-0.814844235,40.8169,-73.94829
824695090652114564,Manhattan,Private room,200,4.9,1,2,1.0,1.88,156.6304679,43.36953211811101,0.4200251562040688,0.0247747747744465,0.3393232792226124,40.80252132245286,-73.95499255552264
45914075,Brooklyn,Entire home/apt,127,5.0,2,2,1.0,0.08,205.1922721919908,-78.19227219,-0.757276358,0.005158438,-0.821211942,40.72965,-73.95813
8472812,Brooklyn,Entire home/apt,179,5.0,1,2,1.0,0.23,172.6352376089915,6.364762391008497,0.061641438,0.0162122328654228,0.066845722,40.73325161596117,-73.95270958167677
26449881,Brooklyn,Entire home/apt,362,4.89,1,1,1.0,2.84,149.7876332628977,212.2123667371023,2.055233896562095,0.2085482682233936,2.2287538780679266,40.71157,-73.94953
947553709752721604,Brooklyn,Private room,160,4.63,1,1,1.0,1.63,83.76643285,76.23356715,0.7383066956575265,0.119380987463568,0.8006407026970122,40.70736382437491,-73.9560491075632
632551534039863241,Brooklyn,Private room,65,4.43,1,1,1.0,0.38,75.47716068331223,-10.47716068,-0.101469184,0.027266028,-0.110036059,40.708946,-73.941032
1024490230580109501,Manhattan,Private room,96,,1,1,1.0,2.0,,,,0.0263646,,40.81569608706031,-73.94121158622178
902347488375525664,Manhattan,Entire home/apt,135,4.93,1,1,1.0,2.11,194.8305006493073,-59.83050065,-0.579446311,0.02782194,-0.46811392,40.717729809692926,-73.99723827838898
29256229,Brooklyn,Private room,115,4.73,2,2,1.0,1.26,138.7566081703864,-23.75660817,-0.23007795,0.092114959,-0.249503049,40.67539,-73.94162
634697357178727807,Brooklyn,Entire home/apt,185,,1,1,1.0,0.14,,,,0.009579956,,40.70915,-73.95624
49175224,Manhattan,Private room,50,4.66,1,1,1.0,2.18,128.39483662770292,-78.39483663,-0.759238154,0.0287493375724861,-0.61336131,40.85653,-73.92826
11656396,Brooklyn,Entire home/apt,190,4.95,1,1,1.0,2.54,152.27441491278648,37.72558508721352,0.3653646695102305,0.1864406779523625,0.3962118012173831,40.71891,-73.94339
26033190,Brooklyn,Entire home/apt,165,,1,1,1.5,0.2,,,,0.0140014738383197,,40.718875885009766,-73.94235229492188
39370156,Brooklyn,Entire home/apt,264,4.96,1,2,1.0,1.81,170.9773831757323,93.02261682426769,0.9009052496973128,0.1326455416261867,0.9769671823695248,40.72809,-73.95556
38953430,Manhattan,Private room,85,4.81,1,1,1.0,0.72,134.61179075242475,-49.61179075,-0.48048017,0.009406465,-0.388162719,40.8063,-73.94862
31663848,Brooklyn,Entire home/apt,275,4.98,1,1,1.0,1.05,153.51780573773087,121.48219426226912,1.176530507224715,0.076639646,1.2758630222227167,40.71415,-73.95271
687039428352759365,Brooklyn,Entire home/apt,487,4.7,3,6,2.5,0.79,373.1576953514235,113.84230464857647,1.1025397198758065,0.0574797347046809,1.1956253156915864,40.67808,-73.94448
281851,Manhattan,Private room,130,4.93,1,3,0.0,1.42,126.37017788989576,3.6298221101042287,0.035154094,0.0186804451507858,0.028399733205385,40.8078,-73.95232
52490036,Brooklyn,Entire home/apt,255,4.78,2,2,1.0,0.73,196.0740728090654,58.92592719,0.5706856994776206,0.053058217,0.618867744,40.71206,-73.95286
1750248,Manhattan,Private room,93,4.81,1,1,1.5,0.14,159.50788348820905,-66.50788349,-0.644115414,0.001722311,-0.520357772,40.80251,-73.9457
12610244,Manhattan,Private room,125,4.82,1,1,1.5,0.58,159.92234709652388,-34.9223471,-0.338215876,0.007551669,-0.273232492,40.80763372164886,-73.95202060478695
39553540,Brooklyn,Private room,105,4.92,1,1,1.0,1.92,95.78587749073704,9.214122509,0.089236915,0.1407516580588981,0.096771039,40.71749,-73.95015
602070,Brooklyn,Entire home/apt,174,4.77,1,1,1.0,0.33,144.8140699631202,29.185930036879796,0.2826598356956388,0.0235814296224332,0.3065243357626854,40.72162,-73.95114
849271021773744863,Brooklyn,Entire home/apt,215,4.67,2,2,1.0,0.4,191.5149731176027,23.485026882397307,0.2274477404522682,0.0287398673523404,0.2466507750960581,40.71874279930315,-73.95136438366276
836730495419627174,Brooklyn,Private room,268,5.0,1,1,1.0,0.12,99.10158635725536,168.89841364274463,1.635747011973955,0.008106116,1.7738504131200314,40.72151,-73.95578
52006219,Manhattan,Private room,50,4.89,1,1,2.0,0.34,187.7196850905117,-137.7196851,-1.333787325,0.004372019,-1.077519006,40.79964,-73.95154
899973821755358897,Manhattan,Entire home/apt,80,5.0,2,2,1.0,0.41,248.57728514514125,-168.5772851,-1.632636947,0.005299417,-1.318948912,40.80186,-73.95127
10232553,Brooklyn,Entire home/apt,175,4.7,1,1,1.0,0.79,141.9128247049167,33.08717529508331,0.3204426078155826,0.0574797347046809,0.3474970445270468,40.71736,-73.95788
49260325,Brooklyn,Entire home/apt,99,,1,1,1.0,0.03,,,,0.001473839,,40.71009,-73.95762
22705822,Manhattan,Entire home/apt,120,5.0,1,2,1.0,2.95,216.0202505621419,-96.02025056,-0.929936727,0.0389507154207876,-0.751262573,40.80871,-73.94256
25823670,Manhattan,Entire home/apt,199,,0,1,1.0,0.02,,,,0.000132485,,40.77595,-73.95559
27287372,Brooklyn,Entire home/apt,355,5.0,1,1,1.0,0.14,154.34673295436042,200.6532670456396,1.943286351445345,0.009579956,2.1073547878054977,40.71534,-73.94539
11850900,Brooklyn,Entire home/apt,249,5.0,2,3,1.0,0.07,223.48077684662184,25.519223153378135,0.2471485203486596,0.004421518,0.2680148590908254,40.70964,-73.94086
148259,Brooklyn,Entire home/apt,250,4.9,3,3,1.0,0.82,251.8931753464733,-1.893175346,-0.018335021,0.059690494,-0.019883016,40.71345,-73.94289
29586511,Manhattan,Private room,140,4.98,1,1,1.0,0.92,141.65767209377626,-1.657672094,-0.016054219,0.0120561738207199,-0.012969629,40.8103,-73.94372
669975220433811036,Manhattan,Entire home/apt,280,,1,1,1.0,0.06,,,,0.000662427,,40.79364,-73.97303
777439966917556755,Brooklyn,Private room,150,,1,1,1.0,0.16,,,,0.0110537951355155,,40.7069588,-73.9493456
40576966,Manhattan,Entire home/apt,297,4.95,2,3,2.0,0.39,314.5856572297669,-17.58565723,-0.170313537,0.005034446,-0.137590206,40.80773,-73.95007
1809547,Manhattan,Private room,76,4.68,1,1,1.5,0.18,154.1198565801168,-78.11985658,-0.756575028,0.002252252,-0.611209866,40.80336,-73.94669
46246632,Manhattan,Entire home/apt,137,5.0,3,4,1.0,0.22,317.71132903740266,-180.711329,-1.750152711,0.002782194,-1.413885688,40.801476,-73.955032
466277,Brooklyn,Entire home/apt,314,4.86,2,3,1.0,1.53,217.6782863302148,96.32171367,0.9328563360981746,0.1120117907065577,1.0116158458834557,40.71116,-73.94721
1137093,Brooklyn,Entire home/apt,380,4.87,2,3,3.0,0.35,317.6771208816668,62.32287911833322,0.6035844925759063,0.0250552689738352,0.6545441279556723,40.71643,-73.94906
840162350804421213,Manhattan,Private room,98,,1,1,1.0,0.32,,,,0.004107048,,40.80808104321402,-73.95737330906532
12401233,Manhattan,Private room,98,4.84,1,1,1.0,0.95,135.85518157736914,-37.85518158,-0.366619785,0.0124536301005239,-0.296178993,40.81297,-73.9433
28667823,Brooklyn,Private room,88,4.9,1,1,1.0,0.91,94.95695027410748,-6.956950274,-0.067376658,0.066322771,-0.073065157,40.71715,-73.94666
37138983,Manhattan,Entire home/apt,315,,1,1,1.0,0.04,,,,0.000397456,,40.77199,-73.98026
6228461,Brooklyn,Private room,65,5.0,1,1,1.0,0.69,99.10158635725536,-34.10158636,-0.330266974,0.050110538,-0.358150866,40.62562942504883,-74.02896881103516
33044053,Manhattan,Private room,100,4.88,1,1,1.0,1.99,137.51303601062833,-37.51303601,-0.363306175,0.026232114,-0.293502046,40.80191,-73.95637
658467871334019195,Manhattan,Entire home/apt,317,,2,2,1.0,0.06,,,,0.000662427,,40.761182,-73.96527259999999
713891,Brooklyn,Entire home/apt,90,4.71,2,2,1.0,1.22,193.17282755086185,-103.1728276,-0.99920799,0.089167281,-1.083569459,40.71503,-73.94944
45192635,Manhattan,Entire home/apt,240,,2,2,2.5,0.05,,,,0.000529942,,40.80312,-73.95011
54017066,Manhattan,Private room,150,5.0,1,1,1.0,0.77,142.4865993104058,7.513400689594192,0.072765768,0.0100688924217002,0.0587848573778633,40.8169,-73.94414
821019725341194896,Brooklyn,Entire home/apt,171,,2,2,1.0,0.33,,,,0.0235814296224332,,40.713974,-73.9445277
44521574,Brooklyn,Private room,121,4.77,1,1,1.0,0.35,89.56892336601516,31.431076633984844,0.3044036268802386,0.0250552689738352,0.330103919092661,40.71687,-73.95486
10097957,Manhattan,Private room,63,5.0,1,1,1.0,0.15,142.4865993104058,-79.48659931,-0.769811655,0.001854796,-0.621903263,40.81026458740234,-73.94696044921875
32926087,Manhattan,Entire home/apt,395,,2,2,2.0,0.06,,,,0.000662427,,40.761164,-73.997741
709316319593373695,Manhattan,Entire home/apt,200,4.95,1,1,1.0,2.71,195.6594278659369,4.340572134063109,0.042037564,0.035771065,0.033960642,40.80201,-73.95774
5897622,Manhattan,Entire home/apt,142,4.85,0,1,1.0,1.81,158.95775719978965,-16.9577572,-0.164232452,0.023847377,-0.132677516,40.80832,-73.95533
34253845,Brooklyn,Private room,145,4.66,1,1,1.0,0.67,85.00982367455248,59.99017632544752,0.5809927373249836,0.0486366985962684,0.6300449883628104,40.71027,-73.94875
871071720172614762,Brooklyn,Private room,160,4.93,1,1,1.0,3.72,96.20034109905184,63.799658900948174,0.6178868064026394,0.2733971996850849,0.6700539623642997,40.72031399999999,-73.9583
13426615,Manhattan,Private room,125,4.95,1,1,1.0,0.81,140.41428126883187,-15.41428127,-0.1492842,0.0105988341281054,-0.120601358,40.80946,-73.94437
11652590,Manhattan,Private room,108,,1,1,2.0,0.02,,,,0.000132485,,40.79930255704838,-73.95356724742936
673978775729099603,Manhattan,Private room,106,4.77,1,1,1.0,1.49,132.9539363191656,-26.95393632,-0.261043427,0.0196078431369951,-0.210887635,40.80565,-73.96408
836736874156693840,Brooklyn,Private room,238,,1,1,1.0,0.04,,,,0.002210759,,40.72246405668592,-73.95582148232229
805601743909177540,Manhattan,Entire home/apt,358,,2,2,2.0,0.19,,,,0.002384738,,40.7855906,-73.9495843
4410249,Brooklyn,Private room,110,,1,1,1.0,0.24,,,,0.0169491525411238,,40.70768,-73.9463
40405567,Manhattan,Entire home/apt,142,4.83,0,1,1.0,1.61,158.12882998316007,-16.12882998,-0.15620446,0.021197668,-0.126191988,40.80832,-73.95533
34709283,Manhattan,Entire home/apt,165,,3,4,2.0,0.03,,,,0.000264971,,40.80777,-73.95258
42058731,Brooklyn,Private room,62,4.8,1,1,1.0,0.95,90.81231419095954,-28.81231419,-0.279041442,0.06927045,-0.302600447,40.71638,-73.94137
52766417,Brooklyn,Private room,76,4.9,1,1,1.0,0.39,94.95695027410748,-18.95695027,-0.183594233,0.028002948,-0.199094789,40.71487,-73.94246
12973694,Manhattan,Private room,52,4.27,1,1,1.0,0.35,112.2307559,-60.2307559,-0.583322702,0.004504505,-0.471245517,40.7911,-73.94877
706546306550288728,Brooklyn,Entire home/apt,200,4.82,1,1,1.0,0.71,146.8863880046942,53.113612,0.5143946011253844,0.051584377,0.5578240822288454,40.711,-73.95337
44028914,Brooklyn,Private room,52,,1,1,1.0,0.05,,,,0.002947679,,40.68145,-73.9911
49475002,Manhattan,Entire home/apt,279,,1,1,1.0,0.04,,,,0.000397456,,40.77592,-73.94643
1734724,Brooklyn,Entire home/apt,180,4.96,1,1,1.5,1.47,177.58497125688555,2.4150287431144477,0.023389065,0.1075902726523514,0.025363765,40.7193,-73.95567
711477188594962909,Brooklyn,Entire home/apt,239,4.92,2,2,1.0,6.43,201.8765633254725,37.12343667452751,0.3595329837911487,0.4731024318000661,0.3898877559669527,40.71654,-73.94237
2677779,Queens,Private room,50,4.7,1,1,1.0,0.59,63.400248847757894,-13.40024885,-0.129778703,0.0348139255681384,-0.188584037,40.75123,-73.87435
41712314,Brooklyn,Private room,150,4.33,2,1,1.0,0.39,103.88955918316368,46.11044081683633,0.446570303179319,0.028002948,0.4842734915503882,40.68951,-73.96739
9707498,Brooklyn,Entire home/apt,99,4.81,2,3,1.0,1.81,215.6059682886408,-116.6059683,-1.129305244,0.1326455416261867,-1.224650608,40.66714,-73.98901
40474055,Manhattan,Entire home/apt,232,4.88,2,2,1.0,0.26,243.60372184536376,-11.60372185,-0.112379702,0.003312136,-0.090787536,40.82352,-73.94428
848719007010484388,Queens,Entire home/apt,239,4.81,3,3,1.0,3.72,224.8955736115864,14.10442639,0.1365985199201484,0.2226890756168854,0.1984940499896718,40.759478748567695,-73.86870258140218
887154685365791917,Queens,Entire home/apt,247,,3,3,2.0,0.16,,,,0.009003601,,40.7437759,-73.92036209999999
866182555850011924,Queens,Entire home/apt,219,5.0,1,1,1.0,0.61,131.07930369430667,87.92069630569333,0.8514941802645424,0.036014406,1.2373232776029943,40.74305422300444,-73.91932147502409
746215814351109416,Queens,Entire home/apt,156,4.33,2,3,1.0,1.33,172.44428582947708,-16.44428583,-0.159259586,0.079231693,-0.2314233,40.7426419,-73.90757099999999
606664877295746353,Brooklyn,Entire home/apt,157,4.69,1,1,1.0,4.21,141.4983610966019,15.501638903398089,0.1501302408356137,0.3095062637944358,0.162805487510354,40.67583,-73.92661
6328394,Manhattan,Entire home/apt,150,4.79,1,3,1.0,2.42,225.60501944216233,-75.60501944,-0.732219338,0.031928988,-0.591533777,40.813726301962696,-73.94810713530683
820337097299251687,Bronx,Shared room,30,4.58,1,2,1.0,2.45,58.03300245344486,-28.03300245,-0.271493965,0.3319727890704799,-0.420593476,40.8516481,-73.9207176
29775040,Brooklyn,Entire home/apt,133,4.96,1,1,1.0,1.73,152.68887852110126,-19.68887852,-0.190682811,0.1267501842205784,-0.206781843,40.69076,-73.97244
52300094,Brooklyn,Private room,183,4.85,2,2,1.0,2.38,143.7301714701639,39.269828529836104,0.3803203552538113,0.1746499631411459,0.4124301706477086,40.67303,-73.91539
750023199243457494,Brooklyn,Private room,65,4.67,1,1,1.0,0.73,85.42428728286725,-20.42428728,-0.197805096,0.053058217,-0.214505451,40.67878,-73.99028
949486536388006369,Queens,Private room,114,4.86,1,1,1.0,3.36,70.03166658079456,43.96833341920544,0.4258244258236351,0.2010804321607995,0.6187740168462909,40.74871,-73.88926
5442054,Brooklyn,Entire home/apt,190,4.67,2,3,1.0,0.14,209.80347777223375,-19.80347777,-0.191792681,0.009579956,-0.207985418,40.68827,-73.97701
31543246,Manhattan,Entire home/apt,135,4.75,1,2,1.0,0.14,205.65866035427212,-70.65866035,-0.68431485,0.001722311,-0.552833456,40.8078,-73.94442
12307809,Brooklyn,Entire home/apt,100,4.8,2,2,1.0,1.4,196.90300002569495,-96.90300003,-0.938485977,0.1024318349224442,-1.017720788,40.65614,-73.97967
3785438,Brooklyn,Entire home/apt,158,4.8,1,1,1.0,0.14,146.0574607880646,11.942539211935411,0.1156610794026256,0.009579956,0.1254261520750884,40.68987,-73.97681
53610874,Brooklyn,Entire home/apt,290,,1,1,1.0,0.09,,,,0.005895357,,40.71911,-73.96041
253466,Brooklyn,Entire home/apt,223,4.81,1,2,1.0,0.39,164.76042905101042,58.23957094898958,0.5640384779454755,0.028002948,0.6116593090466719,40.73756,-73.9535
1157522,Brooklyn,Entire home/apt,300,4.83,2,2,1.0,1.3,198.14639085063936,101.85360914936064,0.9864316261563016,0.095062638,1.069714408623883,40.71802,-73.95886
787900876156904900,Bronx,Shared room,25,4.57,1,2,1.0,1.38,57.618538845130075,-32.61853885,-0.315903958,0.1863945577977694,-0.489392625,40.8516481,-73.9207176
43608264,Brooklyn,Entire home/apt,150,4.8,1,2,1.0,0.46,164.34596544269564,-14.34596544,-0.138937777,0.0331613854065466,-0.150668062,40.65853,-73.96108
879086597641967400,Brooklyn,Entire home/apt,130,4.8,1,1,1.0,0.61,146.0574607880646,-16.05746079,-0.155513263,0.0442151805420622,-0.16864299,40.71318,-73.96515
898535197012301519,Brooklyn,Entire home/apt,199,4.93,2,2,1.5,2.07,227.18711966957156,-28.18711967,-0.272986559,0.1518054531944137,-0.29603436,40.67539,-73.93226
1023806523479846925,Brooklyn,Entire home/apt,118,,1,2,1.0,2.0,,,,0.1466470154645064,,40.68669,-73.9657
32865732,Brooklyn,Entire home/apt,150,,2,3,1.0,0.04,,,,0.002210759,,40.66049,-73.96164
605592707196062589,Brooklyn,Entire home/apt,157,4.85,1,1,1.0,3.54,148.12977882963852,8.870221170361475,0.0859063,0.2601326455224663,0.093159226,40.67618,-73.92664
2055671,Queens,Entire home/apt,214,5.0,2,3,1.0,0.09,200.21334758656812,13.78665241343188,0.1335209431753549,0.004801921,0.1940219614737416,40.75221,-73.89236
13779358,Queens,Entire home/apt,99,4.69,1,3,1.0,0.18,154.80794114581028,-55.80794115,-0.540488635,0.010204082,-0.785394879,40.75294,-73.87582
49448081,Brooklyn,Private room,105,4.75,0,1,1.0,2.98,56.18296156638626,48.81703843361374,0.4727831542580986,0.2188651436832081,0.5126994500725658,40.6873501,-73.97510679999999
32426202,Brooklyn,Entire home/apt,184,4.83,2,3,1.0,3.94,216.4348955052704,-32.43489551,-0.31412541,0.2896094325505078,-0.340646496,40.67116,-73.93293
13938420,Brooklyn,Private room,125,4.88,1,2,1.0,2.29,112.41652771210894,12.583472287891055,0.1218683867494387,0.1680176860598365,0.132157532,40.66073,-73.95545
31883238,Queens,Entire home/apt,246,4.93,2,2,1.0,1.69,179.02359767373352,66.97640232626648,0.6486529246490994,0.1008403361284009,0.9425705792895148,40.75325,-73.9032
27874237,Brooklyn,Entire home/apt,150,5.0,2,2,1.0,0.07,205.1922721919908,-55.19227219,-0.534526005,0.004421518,-0.579655147,40.66807,-73.98729
